r,product
0.5,0.0
1.5,0.0
2.5,0.0
3.5,0.0
4.5,0.0
5.5,0.0
6.5,0.0
7.5,0.0
8.5,0.0
9.5,0.0
10.5,0.0
11.5,0.0
12.5,0.0
13.5,0.0
14.5,0.0
15.5,0.0
16.5,0.0
17.5,0.0
18.5,0.0
19.5,0.0
20.5,0.0
21.5,0.0
22.5,0.0
23.5,0.0
24.5,0.0
25.5,0.0
26.5,0.0
27.5,0.0
28.5,0.0
29.5,0.0
30.5,0.0
31.5,0.0
32.5,0.0
33.5,0.0
34.5,6.160726447456487e-15
35.5,3.599344710356274e-13
36.5,1.0593114756322856e-11
37.5,1.9763410684480835e-10
38.5,2.5117316467236452e-09
39.5,2.8643093088877857e-08
40.5,2.469794481944972e-07
41.5,1.9023916987305394e-06
42.5,1.1446856471624921e-05
43.5,6.409227527596612e-05
44.5,0.00030800141683371264
45.5,0.0010566096781582672
46.5,0.0032181653552559894
47.5,0.008422227664501179
48.5,0.016875423935930996
49.5,0.028358665876551115
50.5,0.04226136753611091
51.5,0.05549768100775134
52.5,0.0666693872612801
53.5,0.07697265842982545
54.5,0.08522315853375292
55.5,0.09047354736234588
56.5,0.09266272384456044
57.5,0.09055412724387739
58.5,0.08236493520022414
59.5,0.06779938202194725
60.5,0.04808566757720359
61.5,0.029942642731519326
62.5,0.016911058093129292
63.5,0.009254674645020038
64.5,0.0048036462558109705
65.5,0.002284116637025695
66.5,0.001038215069799932
67.5,0.00044684290153962315
68.5,0.00017387528699480676
69.5,6.217389296037456e-05
70.5,2.1254259825995907e-05
71.5,6.730349475160303e-06
72.5,1.8164220769474387e-06
73.5,4.446529660182069e-07
74.5,9.747039586826571e-08
75.5,1.8540189199121336e-08
76.5,3.152040992022092e-09
77.5,4.3713754368730994e-10
78.5,5.948363675581544e-11
79.5,6.328197390240251e-12
80.5,5.886337565079439e-13
81.5,4.462357298341207e-14
82.5,2.571704112769505e-15
83.5,1.024683931782311e-16
84.5,2.648435848221102e-18
85.5,3.2393675008636286e-20
86.5,0.0
87.5,0.0
88.5,0.0
89.5,0.0
90.5,0.0
91.5,0.0
92.5,0.0
93.5,0.0
94.5,0.0
95.5,0.0
96.5,0.0
97.5,0.0
98.5,0.0
99.5,0.0
100.5,0.0
101.5,0.0
102.5,0.0
103.5,0.0
104.5,0.0
105.5,0.0
106.5,0.0
107.5,0.0
108.5,0.0
109.5,0.0
110.5,0.0
111.5,0.0
112.5,0.0
113.5,0.0
114.5,0.0
115.5,0.0
116.5,0.0
117.5,0.0
118.5,0.0
119.5,0.0
120.5,0.0
121.5,0.0
122.5,0.0
123.5,0.0
124.5,0.0
125.5,0.0
126.5,0.0
127.5,0.0
128.5,0.0
129.5,0.0
130.5,0.0
131.5,0.0
132.5,0.0
133.5,0.0
134.5,0.0
135.5,0.0
136.5,0.0
137.5,0.0
138.5,0.0
139.5,0.0
140.5,0.0
141.5,0.0
142.5,0.0
143.5,0.0
144.5,0.0
145.5,0.0
146.5,0.0
147.5,0.0
148.5,0.0
149.5,0.0
150.5,0.0
151.5,0.0
152.5,0.0
153.5,0.0
154.5,0.0
155.5,0.0
156.5,0.0
157.5,0.0
158.5,0.0
159.5,0.0
160.5,0.0
161.5,0.0
162.5,0.0
163.5,0.0
164.5,0.0
165.5,0.0
166.5,0.0
167.5,0.0
168.5,0.0
169.5,0.0
170.5,0.0
171.5,0.0
172.5,0.0
173.5,0.0
174.5,0.0
175.5,0.0
176.5,0.0
177.5,0.0
178.5,0.0
179.5,0.0
180.5,0.0
181.5,0.0
182.5,0.0
183.5,0.0
184.5,0.0
185.5,0.0
186.5,0.0
187.5,0.0
188.5,0.0
189.5,0.0
190.5,0.0
191.5,0.0
192.5,0.0
193.5,0.0
194.5,0.0
195.5,0.0
196.5,0.0
197.5,0.0
198.5,0.0
199.5,0.0
200.5,0.0
201.5,0.0
202.5,0.0
203.5,0.0
204.5,0.0
205.5,0.0
206.5,0.0
207.5,0.0
208.5,0.0
209.5,0.0
210.5,0.0
211.5,0.0
212.5,0.0
213.5,0.0
214.5,0.0
215.5,0.0
216.5,0.0
217.5,0.0
218.5,0.0
219.5,0.0
220.5,0.0
221.5,0.0
222.5,0.0
223.5,0.0
224.5,0.0
225.5,0.0
226.5,0.0
227.5,0.0
228.5,0.0
229.5,0.0
230.5,0.0
231.5,0.0
232.5,0.0
233.5,0.0
234.5,0.0
235.5,0.0
236.5,0.0
237.5,0.0
238.5,0.0
239.5,0.0
240.5,0.0
241.5,0.0
242.5,0.0
243.5,0.0
244.5,0.0
245.5,0.0
246.5,0.0
247.5,0.0
248.5,0.0
249.5,0.0
250.5,0.0
251.5,0.0
252.5,0.0
253.5,0.0
254.5,0.0
255.5,0.0
256.5,0.0
257.5,0.0
258.5,0.0
259.5,0.0
260.5,0.0
261.5,0.0
262.5,0.0
263.5,0.0
264.5,0.0
265.5,0.0
266.5,0.0
267.5,0.0
268.5,0.0
269.5,0.0
270.5,0.0
271.5,0.0
272.5,0.0
273.5,0.0
274.5,0.0
275.5,0.0
276.5,0.0
277.5,0.0
278.5,0.0
279.5,0.0
280.5,0.0
281.5,0.0
